source,target,proximity
13361,13456,3
13365,13456,3
13403,13456,2
13406,13456,1
13407,13456,4
13413,13456,14
13416,13456,1
13417,13456,1
13421,13456,1
13424,13456,3
13425,13456,1
13431,13456,1
13435,13456,1
13438,13456,2
13439,13456,11
13440,13456,8
13469,13456,1
13476,13456,1
13478,13456,5
13480,13456,6
13490,13456,1
13491,13456,9
13492,13456,17
13495,13456,1
13501,13456,11
13502,13456,14
13042,13476,5
13054,13476,14
13123,13476,4
13157,13476,3
13162,13476,4
13303,13476,2
13304,13476,1
13308,13476,8
13309,13476,2
13316,13476,9
13318,13476,1
13321,13476,4
13322,13476,2
13323,13476,19
13324,13476,1
13328,13476,10
13338,13476,2
13339,13476,1
13340,13476,7
13350,13476,1
13354,13476,3
13357,13476,3
13363,13476,2
13365,13476,1
13367,13476,2
13402,13476,3
13403,13476,1
13407,13476,1
13413,13476,9
13416,13476,3
13417,13476,1
13421,13476,127
13424,13476,2
13425,13476,7
13431,13476,1
13438,13476,1
13439,13476,2
13440,13476,94
13456,13476,1
13461,13476,32
13471,13476,5
13477,13476,28
13478,13476,27
13480,13476,12
13489,13476,1
13490,13476,9
13491,13476,1
13492,13476,8
13501,13476,10
13502,13476,18
13042,13316,35
13054,13316,9
13123,13316,7
13157,13316,25
13303,13316,12
13304,13316,2
13308,13316,83
13309,13316,16
13318,13316,1
13323,13316,6
13324,13316,1
13328,13316,1
13329,13316,3
13338,13316,1
13340,13316,2
13350,13316,3
13354,13316,8
13357,13316,7
13363,13316,24
13365,13316,5
13367,13316,4
13402,13316,2
13403,13316,4
13406,13316,1
13413,13316,7
13416,13316,1
13417,13316,3
13421,13316,29
13424,13316,1
13431,13316,1
13435,13316,1
13438,13316,4
13440,13316,133
13454,13316,1
13461,13316,10
13469,13316,1
13471,13316,127
13476,13316,2
13477,13316,4
13478,13316,9
13480,13316,6
13483,13316,13
13486,13316,3
13489,13316,5
13490,13316,1
13492,13316,10
13495,13316,1
13501,13316,15
13502,13316,19
13042,13324,1
13309,13324,1
13354,13324,2
13406,13324,4
13413,13324,1
13416,13324,7
13431,13324,10
13438,13324,5
13492,13324,1
13502,13324,2
13301,13420,1
13304,13420,1
13309,13420,29
13316,13420,3
13318,13420,1
13323,13420,2
13324,13420,9
13331,13420,16
13338,13420,48
13339,13420,1
13350,13420,1
13354,13420,4
13357,13420,3
13363,13420,2
13365,13420,1
13367,13420,13
13403,13420,2
13407,13420,2
13413,13420,3
13417,13420,1
13421,13420,1
13424,13420,3
13425,13420,1
13431,13420,1
13435,13420,2
13438,13420,26
13439,13420,1
13461,13420,2
13472,13420,22
13476,13420,1
13478,13420,1
13480,13420,3
13486,13420,1
13489,13420,3
13492,13420,1
13494,13420,8
13501,13420,7
13502,13420,4
13309,13402,1
13318,13402,1
13328,13402,2
13407,13402,1
13413,13402,2
13421,13402,1
13438,13402,1
13440,13402,1
13480,13402,2
13491,13402,1
13492,13402,4
13501,13402,1
13304,13435,1
13324,13435,1
13440,13435,1
13502,13435,1
13329,13470,2
13339,13470,2
13365,13470,1
13324,13406,4
13339,13406,1
13340,13406,2
13354,13406,1
13361,13406,1
13365,13406,5
13416,13406,5
13431,13406,4
13501,13406,2
13303,13486,7
13309,13486,5
13324,13486,1
13354,13486,3
13425,13486,1
13440,13486,4
13491,13486,1
13492,13486,1
13323,13321,3
13324,13321,1
13365,13321,1
13413,13321,3
13424,13321,1
13438,13321,1
13439,13321,1
13440,13321,6
13469,13321,1
13491,13321,2
13501,13321,2
13502,13321,4
13303,13331,1
13304,13331,1
13309,13331,8
13329,13331,1
13338,13331,6
13354,13331,1
13357,13331,1
13367,13331,2
13416,13331,1
13420,13331,15
13438,13331,3
13472,13331,1
13486,13331,1
13489,13331,2
13501,13331,1
13309,13472,13
13324,13472,2
13331,13472,3
13338,13472,1
13367,13472,1
13403,13472,1
13420,13472,9
13424,13472,1
13435,13472,1
13438,13472,6
13440,13472,1
13471,13472,1
13486,13472,1
13489,13472,1
13494,13472,4
13501,13472,2
13502,13472,2
13322,13425,1
13323,13425,5
13324,13425,1
13328,13425,11
13338,13425,1
13354,13425,1
13361,13425,1
13362,13425,1
13407,13425,2
13413,13425,3
13417,13425,1
13421,13425,5
13439,13425,2
13461,13425,2
13477,13425,3
13478,13425,1
13480,13425,9
13501,13425,10
13502,13425,5
13318,13313,2
13324,13313,1
13413,13313,1
13456,13313,1
13491,13313,1
13304,13469,2
13316,13469,1
13324,13469,1
13340,13469,2
13354,13469,1
13357,13469,1
13365,13469,1
13403,13469,1
13413,13469,1
13417,13469,2
13421,13469,1
13425,13469,1
13438,13469,1
13440,13469,10
13490,13469,2
13492,13469,1
13502,13469,6
13042,13157,5
13054,13157,1
13303,13157,1
13304,13157,1
13308,13157,18
13316,13157,17
13367,13157,1
13413,13157,5
13421,13157,5
13424,13157,1
13440,13157,3
13461,13157,1
13471,13157,3
13476,13157,1
13478,13157,3
13492,13157,1
13501,13157,2
13502,13157,6
13303,13477,1
13316,13477,1
13323,13477,2
13328,13477,1
13361,13477,1
13403,13477,1
13413,13477,1
13421,13477,9
13440,13477,4
13461,13477,2
13476,13477,1
13478,13477,5
13480,13477,1
13490,13477,1
13492,13477,1
13502,13477,2
13162,13054,2
13309,13054,1
13402,13054,1
13421,13054,7
13461,13054,1
13476,13054,1
13477,13054,1
13478,13054,6
13491,13054,1
13501,13054,4
13502,13054,2
13308,13123,1
13421,13123,1
13471,13123,1
13162,13363,1
13308,13363,2
13309,13363,1
13316,13363,2
13323,13363,1
13354,13363,2
13413,13363,1
13440,13363,27
13471,13363,10
13480,13363,1
13486,13363,3
13490,13363,1
13502,13363,1
13309,13301,4
13316,13301,1
13338,13301,3
13435,13301,1
13471,13301,1
13486,13301,1
13494,13301,1
13303,13338,1
13304,13338,4
13309,13338,19
13316,13338,1
13350,13338,1
13357,13338,1
13367,13338,4
13403,13338,1
13407,13338,2
13431,13338,1
13438,13338,7
13440,13338,3
13469,13338,1
13471,13338,1
13472,13338,1
13486,13338,1
13489,13338,4
13491,13338,1
13492,13338,3
13494,13338,5
13501,13338,10
13502,13338,2
13157,13494,1
13309,13494,1
13338,13494,6
13365,13494,1
13438,13494,1
13440,13494,1
13489,13494,1
13501,13494,1
13308,13303,2
13363,13303,1
13309,13489,5
13367,13489,1
13440,13489,3
13486,13489,2
13491,13489,1
13501,13489,1
13502,13489,1
13323,13341,5
13413,13341,1
13425,13341,1
13471,13341,1
13490,13341,1
13502,13341,1
13329,13454,3
13365,13454,5
13350,13361,1
13357,13361,2
13365,13361,2
13439,13361,1
13350,13475,1
13357,13475,1
13361,13475,1
13365,13475,3
13407,13475,1
