source,target,proximity
12803,12151,3
12822,12151,1
12828,12151,3
12831,12151,12
12833,12151,3
12835,12151,1
12850,12151,1
12859,12151,3
12863,12151,1
12866,12151,22
12871,12151,7
12010,12167,2
12023,12167,2
12043,12167,8
12053,12167,1
12054,12167,1
12064,12167,2
12065,12167,3
12066,12167,1
12071,12167,4
12076,12167,23
12083,12167,1
12092,12167,3
12093,12167,40
12122,12167,45
12131,12167,2
12149,12167,18
12157,12167,3
12160,12167,1
12166,12167,2
12175,12167,9
12187,12167,5
12189,12167,1
12194,12167,12
12198,12167,1
12203,12167,1
12204,12167,1
12210,12167,1
12211,12167,2
12302,12167,2
12306,12167,3
12309,12167,2
12803,12167,2
12828,12167,1
12831,12167,1
12866,12167,2
12008,12180,6
12009,12180,43
12010,12180,42
12018,12180,257
12019,12180,148
12020,12180,229
12022,12180,16
12023,12180,16
12025,12180,12
12027,12180,28
12028,12180,30
12033,12180,146
12040,12180,4
12041,12180,4
12043,12180,13
12045,12180,6
12046,12180,3
12047,12180,446
12052,12180,70
12053,12180,21
12054,12180,171
12056,12180,18
12057,12180,19
12059,12180,12
12061,12180,209
12062,12180,34
12063,12180,5
12065,12180,677
12066,12180,5
12067,12180,19
12074,12180,11
12076,12180,2
12077,12180,54
12083,12180,17
12084,12180,35
12085,12180,4
12086,12180,3
12087,12180,2
12090,12180,110
12092,12180,1
12093,12180,3
12094,12180,110
12110,12180,432
12118,12180,233
12120,12180,1
12121,12180,94
12122,12180,2
12123,12180,89
12134,12180,4
12137,12180,14
12138,12180,91
12140,12180,98
12143,12180,47
12144,12180,371
12148,12180,58
12149,12180,2
12150,12180,5
12151,12180,10
12153,12180,34
12154,12180,82
12156,12180,14
12157,12180,3
12158,12180,62
12159,12180,72
12161,12180,1
12166,12180,4
12167,12180,2
12168,12180,33
12169,12180,3
12170,12180,73
12175,12180,2
12182,12180,831
12183,12180,113
12184,12180,49
12185,12180,100
12186,12180,49
12187,12180,2
12188,12180,283
12189,12180,450
12193,12180,7
12194,12180,1
12196,12180,84
12198,12180,347
12202,12180,89
12203,12180,269
12204,12180,100
12205,12180,372
12206,12180,169
12207,12180,20
12208,12180,201
12209,12180,120
12210,12180,111
12211,12180,184
12222,12180,11
12302,12180,177
12303,12180,246
12304,12180,147
12305,12180,28
12306,12180,190
12307,12180,36
12308,12180,93
12309,12180,327
12469,12180,2
12803,12180,28
12822,12180,15
12828,12180,23
12831,12180,90
12833,12180,21
12835,12180,10
12850,12180,11
12859,12180,7
12866,12180,213
12871,12180,28
12884,12180,3
13459,12180,1
12018,12196,51
12019,12196,2
12022,12196,4
12028,12196,1
12033,12196,13
12046,12196,1
12047,12196,6
12054,12196,4
12056,12196,1
12061,12196,9
12062,12196,6
12065,12196,1
12083,12196,2
12084,12196,1
12090,12196,1
12094,12196,2
12110,12196,3
12118,12196,1
12123,12196,8
12138,12196,5
12140,12196,5
12144,12196,12
12149,12196,1
12153,12196,9
12154,12196,2
12159,12196,2
12168,12196,2
12180,12196,23
12182,12196,4
12183,12196,1
12184,12196,3
12186,12196,3
12188,12196,1
12189,12196,1
12193,12196,1
12198,12196,13
12202,12196,3
12203,12196,1
12205,12196,1
12206,12196,1
12208,12196,3
12209,12196,2
12302,12196,2
12304,12196,1
12306,12196,1
12309,12196,1
12828,12196,1
12831,12196,1
12866,12196,1
12009,12204,32
12010,12204,52
12018,12204,80
12019,12204,59
12020,12204,84
12022,12204,7
12023,12204,7
12025,12204,3
12027,12204,5
12028,12204,5
12033,12204,67
12035,12204,1
12040,12204,2
12041,12204,3
12043,12204,4
12045,12204,5
12046,12204,4
12047,12204,173
12052,12204,21
12053,12204,13
12054,12204,128
12056,12204,6
12057,12204,5
12059,12204,4
12061,12204,76
12062,12204,14
12063,12204,5
12064,12204,1
12065,12204,233
12066,12204,2
12067,12204,5
12074,12204,7
12077,12204,42
12083,12204,9
12084,12204,21
12085,12204,2
12087,12204,6
12090,12204,22
12092,12204,1
12093,12204,1
12094,12204,3
12110,12204,185
12118,12204,66
12121,12204,18
12122,12204,3
12123,12204,47
12134,12204,5
12137,12204,4
12138,12204,18
12140,12204,18
12143,12204,36
12144,12204,188
12148,12204,13
12150,12204,2
12151,12204,3
12153,12204,8
12154,12204,17
12156,12204,6
12157,12204,2
12158,12204,44
12159,12204,52
12161,12204,2
12168,12204,10
12169,12204,2
12170,12204,16
12175,12204,1
12180,12204,390
12182,12204,108
12183,12204,18
12184,12204,29
12185,12204,12
12186,12204,34
12187,12204,2
12188,12204,83
12189,12204,173
12193,12204,6
12196,12204,20
12198,12204,69
12202,12204,101
12203,12204,172
12205,12204,219
12206,12204,107
12207,12204,29
12208,12204,138
12209,12204,85
12210,12204,91
12211,12204,82
12222,12204,11
12302,12204,85
12303,12204,140
12304,12204,82
12305,12204,11
12306,12204,97
12307,12204,14
12308,12204,38
12309,12204,161
12469,12204,3
12803,12204,15
12822,12204,12
12828,12204,9
12831,12204,35
12833,12204,5
12835,12204,3
12850,12204,11
12859,12204,9
12863,12204,1
12866,12204,84
12871,12204,8
12884,12204,2
12007,12208,1
12008,12208,3
12009,12208,179
12010,12208,61
12018,12208,146
12019,12208,150
12020,12208,230
12022,12208,1
12023,12208,44
12025,12208,15
12027,12208,50
12028,12208,5
12033,12208,176
12035,12208,4
12040,12208,2
12041,12208,19
12043,12208,14
12045,12208,8
12046,12208,12
12047,12208,332
12052,12208,30
12053,12208,49
12054,12208,710
12056,12208,25
12057,12208,3
12059,12208,31
12061,12208,222
12062,12208,31
12063,12208,6
12065,12208,481
12066,12208,16
12067,12208,47
12074,12208,17
12076,12208,4
12077,12208,269
12083,12208,52
12084,12208,123
12085,12208,17
12086,12208,5
12087,12208,19
12090,12208,30
12093,12208,4
12094,12208,35
12110,12208,507
12118,12208,133
12120,12208,11
12121,12208,24
12122,12208,19
12123,12208,103
12134,12208,7
12137,12208,22
12138,12208,20
12140,12208,25
12143,12208,97
12144,12208,552
12147,12208,8
12148,12208,58
12149,12208,4
12150,12208,11
12151,12208,4
12153,12208,16
12154,12208,25
12156,12208,25
12157,12208,14
12158,12208,219
12159,12208,368
12161,12208,7
12166,12208,2
12167,12208,6
12168,12208,17
12169,12208,2
12170,12208,42
12175,12208,1
12180,12208,805
12182,12208,191
12183,12208,54
12184,12208,82
12185,12208,22
12186,12208,190
12188,12208,121
12189,12208,361
12193,12208,49
12194,12208,2
12196,12208,72
12198,12208,171
12202,12208,337
12203,12208,1189
12204,12208,269
12205,12208,760
12206,12208,629
12207,12208,76
12209,12208,555
12210,12208,394
12211,12208,320
12222,12208,44
12302,12208,313
12303,12208,440
12304,12208,285
12305,12208,39
12306,12208,415
12307,12208,42
12308,12208,135
12309,12208,448
12469,12208,3
12803,12208,18
12822,12208,11
12828,12208,26
12831,12208,70
12833,12208,24
12835,12208,7
12850,12208,7
12859,12208,10
12863,12208,1
12866,12208,264
12871,12208,15
12884,12208,1
12009,12209,8
12010,12209,4
12018,12209,9
12019,12209,11
12020,12209,11
12022,12209,1
12023,12209,1
12025,12209,3
12027,12209,2
12033,12209,9
12041,12209,2
12043,12209,1
12046,12209,2
12047,12209,17
12053,12209,2
12054,12209,24
12056,12209,1
12061,12209,17
12062,12209,4
12065,12209,14
12067,12209,4
12074,12209,1
12077,12209,16
12083,12209,2
12084,12209,9
12094,12209,2
12110,12209,17
12118,12209,5
12121,12209,5
12123,12209,7
12134,12209,1
12137,12209,2
12138,12209,1
12140,12209,2
12143,12209,12
12144,12209,24
12150,12209,2
12154,12209,1
12158,12209,8
12159,12209,13
12160,12209,1
12167,12209,1
12168,12209,1
12170,12209,2
12180,12209,36
12182,12209,16
12183,12209,3
12184,12209,5
12186,12209,6
12188,12209,4
12189,12209,19
12193,12209,1
12196,12209,1
12198,12209,6
12202,12209,15
12203,12209,35
12204,12209,11
12205,12209,29
12206,12209,35
12207,12209,3
12208,12209,34
12210,12209,17
12211,12209,16
12302,12209,16
12303,12209,28
12304,12209,11
12305,12209,2
12306,12209,13
12307,12209,8
12308,12209,7
12309,12209,9
12822,12209,1
12831,12209,2
12850,12209,1
12863,12209,1
12866,12209,11
12871,12209,2
12884,12209,1
12008,12210,2
12009,12210,23
12010,12210,8
12018,12210,21
12019,12210,22
12020,12210,51
12022,12210,1
12023,12210,2
12025,12210,1
12027,12210,5
12033,12210,27
12040,12210,1
12041,12210,2
12045,12210,2
12047,12210,69
12052,12210,2
12053,12210,8
12054,12210,91
12056,12210,6
12059,12210,3
12061,12210,42
12062,12210,2
12063,12210,2
12065,12210,110
12066,12210,1
12074,12210,2
12077,12210,23
12083,12210,5
12084,12210,13
12085,12210,1
12087,12210,3
12090,12210,6
12093,12210,1
12094,12210,7
12110,12210,77
12118,12210,40
12121,12210,5
12123,12210,20
12137,12210,3
12138,12210,4
12140,12210,3
12143,12210,19
12144,12210,103
12147,12210,2
12148,12210,10
12150,12210,2
12151,12210,1
12153,12210,1
12154,12210,5
12156,12210,3
12158,12210,30
12159,12210,39
12160,12210,1
12166,12210,1
12168,12210,2
12169,12210,1
12170,12210,6
12180,12210,157
12182,12210,42
12183,12210,10
12184,12210,8
12185,12210,4
12186,12210,33
12188,12210,26
12189,12210,70
12193,12210,1
12196,12210,12
12198,12210,33
12202,12210,92
12203,12210,146
12204,12210,49
12205,12210,118
12206,12210,117
12207,12210,21
12208,12210,115
12209,12210,71
12211,12210,41
12222,12210,4
12302,12210,45
12303,12210,66
12304,12210,60
12305,12210,10
12306,12210,49
12307,12210,11
12308,12210,25
12309,12210,65
12803,12210,3
12822,12210,2
12828,12210,1
12831,12210,13
12833,12210,4
12835,12210,2
12850,12210,1
12859,12210,2
12863,12210,1
12866,12210,43
12871,12210,3
12884,12210,1
12009,12222,15
12010,12222,3
12018,12222,9
12019,12222,17
12020,12222,24
12022,12222,1
12023,12222,1
12027,12222,1
12033,12222,20
12035,12222,1
12041,12222,2
12043,12222,2
12045,12222,1
12046,12222,1
12047,12222,31
12052,12222,1
12053,12222,3
12054,12222,40
12056,12222,3
12059,12222,1
12061,12222,17
12062,12222,1
12063,12222,2
12065,12222,64
12067,12222,2
12074,12222,1
12077,12222,11
12083,12222,2
12084,12222,14
12085,12222,1
12090,12222,1
12093,12222,2
12094,12222,1
12110,12222,35
12118,12222,16
12121,12222,1
12122,12222,1
12123,12222,8
12137,12222,4
12143,12222,5
12144,12222,35
12147,12222,1
12148,12222,6
12154,12222,2
12156,12222,1
12158,12222,15
12159,12222,23
12168,12222,2
12170,12222,2
12180,12222,84
12182,12222,8
12183,12222,1
12184,12222,4
12185,12222,6
12186,12222,12
12188,12222,23
12189,12222,25
12193,12222,1
12196,12222,4
12198,12222,11
12202,12222,14
12203,12222,97
12204,12222,13
12205,12222,46
12206,12222,30
12207,12222,4
12208,12222,47
12209,12222,17
12210,12222,25
12211,12222,15
12302,12222,16
12303,12222,34
12304,12222,12
12305,12222,6
12306,12222,19
12308,12222,7
12309,12222,33
12803,12222,4
12822,12222,1
12828,12222,2
12831,12222,13
12833,12222,2
12850,12222,1
12866,12222,22
12871,12222,3
12008,12303,2
12009,12303,42
12010,12303,75
12018,12303,9
12019,12303,38
12020,12303,72
12023,12303,11
12025,12303,11
12027,12303,8
12028,12303,2
12033,12303,16
12035,12303,2
12036,12303,1
12041,12303,1
12043,12303,9
12045,12303,1
12046,12303,3
12047,12303,56
12052,12303,5
12053,12303,41
12054,12303,26
12056,12303,24
12057,12303,1
12059,12303,10
12061,12303,23
12062,12303,4
12063,12303,1
12065,12303,101
12066,12303,5
12067,12303,2
12074,12303,5
12077,12303,11
12083,12303,5
12084,12303,27
12085,12303,3
12086,12303,9
12087,12303,1
12090,12303,6
12092,12303,2
12093,12303,1
12094,12303,5
12110,12303,69
12118,12303,24
12120,12303,1
12121,12303,7
12122,12303,10
12123,12303,12
12131,12303,1
12134,12303,9
12137,12303,11
12138,12303,3
12140,12303,1
12143,12303,13
12144,12303,55
12148,12303,8
12150,12303,13
12151,12303,1
12153,12303,1
12154,12303,4
12156,12303,2
12157,12303,11
12158,12303,10
12159,12303,21
12160,12303,2
12166,12303,5
12168,12303,7
12169,12303,1
12170,12303,4
12175,12303,2
12180,12303,98
12182,12303,33
12183,12303,4
12184,12303,9
12185,12303,5
12186,12303,38
12187,12303,2
12188,12303,24
12189,12303,40
12193,12303,5
12196,12303,3
12198,12303,14
12202,12303,24
12203,12303,64
12204,12303,13
12205,12303,108
12206,12303,16
12207,12303,4
12208,12303,29
12209,12303,14
12210,12303,13
12211,12303,12
12222,12303,10
12302,12303,153
12304,12303,145
12305,12303,27
12306,12303,349
12307,12303,29
12308,12303,69
12309,12303,137
12803,12303,15
12822,12303,11
12828,12303,13
12831,12303,29
12833,12303,7
12835,12303,5
12850,12303,5
12859,12303,5
12863,12303,2
12866,12303,40
12871,12303,9
13459,12303,7
12008,12308,11
12009,12308,50
12010,12308,179
12018,12308,10
12019,12308,135
12020,12308,206
12022,12308,2
12023,12308,12
12025,12308,29
12027,12308,61
12028,12308,1
12033,12308,13
12035,12308,1
12041,12308,1
12043,12308,10
12045,12308,1
12046,12308,2
12047,12308,61
12052,12308,11
12053,12308,62
12054,12308,43
12056,12308,35
12057,12308,1
12059,12308,8
12061,12308,20
12062,12308,6
12063,12308,1
12065,12308,320
12066,12308,15
12067,12308,3
12074,12308,23
12076,12308,2
12077,12308,15
12083,12308,5
12084,12308,21
12085,12308,4
12086,12308,13
12090,12308,9
12093,12308,2
12094,12308,6
12110,12308,83
12118,12308,68
12121,12308,7
12122,12308,4
12123,12308,9
12134,12308,6
12137,12308,19
12138,12308,4
12140,12308,8
12143,12308,9
12144,12308,41
12147,12308,1
12148,12308,48
12150,12308,21
12151,12308,6
12154,12308,5
12157,12308,9
12158,12308,15
12159,12308,27
12160,12308,1
12166,12308,9
12167,12308,2
12168,12308,1
12170,12308,24
12175,12308,2
12180,12308,110
12182,12308,46
12183,12308,2
12184,12308,7
12185,12308,3
12186,12308,38
12187,12308,1
12188,12308,60
12189,12308,51
12193,12308,2
12196,12308,8
12198,12308,24
12202,12308,19
12203,12308,74
12204,12308,11
12205,12308,127
12206,12308,24
12207,12308,3
12208,12308,42
12209,12308,20
12210,12308,16
12211,12308,39
12222,12308,12
12302,12308,609
12303,12308,501
12304,12308,415
12305,12308,108
12306,12308,552
12307,12308,133
12309,12308,733
12469,12308,1
12803,12308,7
12822,12308,7
12828,12308,8
12831,12308,34
12833,12308,17
12835,12308,2
12850,12308,10
12859,12308,9
12863,12308,1
12866,12308,88
12871,12308,10
12884,12308,3
13459,12308,2
12007,12309,1
12008,12309,21
12009,12309,61
12010,12309,178
12018,12309,25
12019,12309,233
12020,12309,395
12022,12309,4
12023,12309,12
12025,12309,46
12027,12309,98
12028,12309,3
12033,12309,25
12041,12309,2
12043,12309,6
12047,12309,91
12052,12309,7
12053,12309,57
12054,12309,72
12056,12309,30
12057,12309,4
12059,12309,8
12061,12309,22
12062,12309,5
12063,12309,3
12065,12309,569
12066,12309,14
12067,12309,4
12074,12309,47
12077,12309,27
12083,12309,2
12084,12309,29
12085,12309,2
12086,12309,12
12087,12309,3
12090,12309,9
12092,12309,2
12093,12309,3
12094,12309,8
12110,12309,142
12118,12309,116
12120,12309,3
12121,12309,7
12122,12309,1
12123,12309,23
12134,12309,12
12137,12309,17
12138,12309,14
12140,12309,6
12143,12309,10
12144,12309,52
12148,12309,140
12149,12309,4
12150,12309,9
12151,12309,6
12153,12309,4
12154,12309,13
12156,12309,2
12157,12309,1
12158,12309,30
12159,12309,39
12166,12309,10
12167,12309,2
12168,12309,4
12170,12309,32
12180,12309,170
12182,12309,49
12183,12309,9
12184,12309,15
12185,12309,7
12186,12309,46
12188,12309,80
12189,12309,81
12193,12309,2
12196,12309,14
12198,12309,32
12202,12309,21
12203,12309,114
12204,12309,22
12205,12309,186
12206,12309,52
12207,12309,4
12208,12309,63
12209,12309,26
12210,12309,27
12211,12309,58
12222,12309,4
12302,12309,627
12303,12309,407
12304,12309,329
12305,12309,67
12306,12309,417
12307,12309,59
12308,12309,302
12803,12309,21
12822,12309,28
12828,12309,15
12831,12309,87
12833,12309,39
12835,12309,8
12850,12309,22
12859,12309,17
12863,12309,4
12866,12309,233
12871,12309,22
12009,12061,13
12010,12061,13
12018,12061,67
12019,12061,23
12020,12061,31
12022,12061,5
12023,12061,6
12025,12061,4
12027,12061,2
12033,12061,91
12035,12061,1
12043,12061,1
12045,12061,3
12046,12061,3
12047,12061,64
12052,12061,8
12053,12061,8
12054,12061,66
12056,12061,3
12057,12061,2
12059,12061,2
12062,12061,12
12063,12061,7
12065,12061,46
12067,12061,5
12074,12061,3
12077,12061,16
12083,12061,3
12084,12061,7
12086,12061,2
12087,12061,1
12090,12061,6
12092,12061,1
12093,12061,1
12094,12061,1
12110,12061,49
12118,12061,10
12120,12061,1
12121,12061,9
12122,12061,1
12123,12061,57
12134,12061,2
12137,12061,3
12138,12061,7
12140,12061,9
12143,12061,18
12144,12061,238
12148,12061,4
12150,12061,1
12151,12061,1
12153,12061,6
12154,12061,1
12156,12061,9
12158,12061,14
12159,12061,20
12161,12061,2
12168,12061,5
12170,12061,7
12180,12061,184
12182,12061,30
12183,12061,2
12184,12061,47
12185,12061,4
12186,12061,18
12188,12061,19
12189,12061,40
12193,12061,3
12196,12061,17
12198,12061,46
12202,12061,32
12203,12061,50
12204,12061,33
12205,12061,72
12206,12061,34
12207,12061,3
12208,12061,34
12209,12061,27
12210,12061,20
12211,12061,32
12222,12061,2
12302,12061,56
12303,12061,55
12304,12061,33
12305,12061,6
12306,12061,36
12307,12061,7
12308,12061,13
12309,12061,52
12469,12061,1
12803,12061,4
12822,12061,2
12828,12061,5
12831,12061,23
12833,12061,2
12835,12061,1
12850,12061,1
12859,12061,4
12866,12061,50
12871,12061,5
13459,12061,2
12008,12118,2
12009,12118,4
12010,12118,17
12018,12118,6
12019,12118,47
12020,12118,127
12025,12118,3
12027,12118,9
12028,12118,3
12033,12118,9
12041,12118,1
12043,12118,4
12046,12118,1
12047,12118,41
12052,12118,3
12053,12118,4
12054,12118,11
12057,12118,3
12059,12118,3
12061,12118,9
12062,12118,1
12065,12118,165
12066,12118,1
12074,12118,12
12077,12118,3
12083,12118,1
12084,12118,1
12085,12118,2
12086,12118,4
12090,12118,11
12094,12118,20
12110,12118,24
12120,12118,1
12121,12118,16
12122,12118,2
12123,12118,7
12134,12118,3
12137,12118,1
12138,12118,1
12140,12118,1
12143,12118,8
12144,12118,27
12148,12118,21
12151,12118,7
12153,12118,2
12154,12118,36
12158,12118,7
12159,12118,6
12170,12118,98
12180,12118,59
12182,12118,42
12183,12118,1
12184,12118,3
12185,12118,8
12186,12118,4
12188,12118,44
12189,12118,16
12193,12118,2
12196,12118,3
12198,12118,9
12202,12118,4
12203,12118,13
12204,12118,6
12205,12118,30
12206,12118,4
12208,12118,8
12209,12118,4
12210,12118,8
12211,12118,19
12222,12118,3
12302,12118,44
12303,12118,25
12304,12118,17
12305,12118,7
12306,12118,28
12307,12118,3
12308,12118,7
12309,12118,30
12803,12118,21
12822,12118,10
12828,12118,16
12831,12118,34
12833,12118,10
12835,12118,1
12850,12118,8
12859,12118,7
12866,12118,107
12871,12118,23
12884,12118,1
12009,12122,2
12010,12122,2
12018,12122,2
12020,12122,2
12023,12122,9
12025,12122,1
12035,12122,1
12043,12122,28
12053,12122,11
12054,12122,1
12056,12122,2
12059,12122,1
12064,12122,1
12066,12122,4
12067,12122,1
12071,12122,1
12074,12122,1
12076,12122,10
12083,12122,1
12092,12122,3
12093,12122,13
12120,12122,1
12131,12122,2
12137,12122,1
12147,12122,3
12149,12122,10
12157,12122,46
12158,12122,1
12159,12122,3
12160,12122,7
12167,12122,8
12175,12122,5
12180,12122,2
12186,12122,1
12187,12122,3
12194,12122,2
12203,12122,1
12206,12122,1
12208,12122,1
12211,12122,2
12302,12122,2
12303,12122,3
12306,12122,2
12309,12122,2
12469,12122,2
12835,12122,1
13459,12122,8
12008,12144,1
12009,12144,36
12010,12144,32
12018,12144,122
12019,12144,49
12020,12144,100
12022,12144,3
12023,12144,10
12025,12144,7
12027,12144,12
12028,12144,5
12033,12144,187
12040,12144,1
12041,12144,3
12043,12144,3
12045,12144,1
12046,12144,8
12047,12144,121
12052,12144,9
12053,12144,14
12054,12144,149
12056,12144,6
12057,12144,4
12059,12144,11
12061,12144,298
12062,12144,29
12063,12144,12
12065,12144,172
12066,12144,2
12067,12144,9
12074,12144,11
12076,12144,1
12077,12144,55
12083,12144,14
12084,12144,38
12085,12144,4
12086,12144,3
12087,12144,5
12090,12144,26
12092,12144,2
12093,12144,1
12094,12144,12
12110,12144,166
12118,12144,37
12121,12144,16
12122,12144,1
12123,12144,115
12134,12144,6
12137,12144,8
12138,12144,19
12140,12144,22
12143,12144,38
12147,12144,2
12148,12144,15
12149,12144,1
12150,12144,3
12151,12144,4
12153,12144,12
12154,12144,11
12156,12144,17
12157,12144,3
12158,12144,47
12159,12144,53
12161,12144,1
12166,12144,4
12167,12144,2
12168,12144,29
12169,12144,5
12170,12144,18
12175,12144,1
12180,12144,480
12182,12144,107
12183,12144,23
12184,12144,61
12185,12144,12
12186,12144,39
12188,12144,40
12189,12144,114
12193,12144,8
12196,12144,63
12198,12144,132
12202,12144,52
12203,12144,179
12204,12144,59
12205,12144,184
12206,12144,75
12207,12144,22
12208,12144,105
12209,12144,91
12210,12144,58
12211,12144,88
12222,12144,12
12302,12144,91
12303,12144,177
12304,12144,86
12305,12144,16
12306,12144,137
12307,12144,17
12308,12144,50
12309,12144,158
12803,12144,21
12822,12144,14
12828,12144,16
12831,12144,26
12833,12144,12
12835,12144,5
12850,12144,6
12859,12144,2
12866,12144,125
12871,12144,8
13459,12144,1
12009,12182,9
12010,12182,9
12018,12182,24
12019,12182,8
12020,12182,21
12022,12182,9
12023,12182,1
12028,12182,7
12033,12182,9
12040,12182,2
12045,12182,1
12047,12182,73
12052,12182,8
12053,12182,7
12054,12182,18
12056,12182,2
12057,12182,1
12059,12182,4
12061,12182,14
12062,12182,4
12063,12182,3
12065,12182,77
12066,12182,1
12067,12182,3
12071,12182,1
12074,12182,3
12076,12182,1
12077,12182,7
12083,12182,1
12084,12182,3
12087,12182,1
12090,12182,17
12094,12182,18
12110,12182,45
12118,12182,36
12121,12182,33
12123,12182,14
12134,12182,1
12138,12182,26
12140,12182,7
12143,12182,5
12144,12182,37
12148,12182,6
12151,12182,1
12153,12182,3
12154,12182,32
12156,12182,1
12158,12182,4
12159,12182,10
12161,12182,1
12168,12182,3
12169,12182,1
12170,12182,10
12180,12182,374
12183,12182,16
12184,12182,4
12185,12182,23
12186,12182,6
12188,12182,46
12189,12182,58
12193,12182,1
12196,12182,6
12198,12182,33
12202,12182,15
12203,12182,26
12204,12182,15
12205,12182,38
12206,12182,12
12207,12182,3
12208,12182,13
12209,12182,13
12210,12182,8
12211,12182,20
12222,12182,1
12302,12182,16
12303,12182,31
12304,12182,30
12305,12182,8
12306,12182,25
12307,12182,3
12308,12182,12
12309,12182,16
12803,12182,3
12822,12182,6
12828,12182,5
12831,12182,10
12833,12182,1
12835,12182,1
12850,12182,1
12859,12182,3
12863,12182,1
12866,12182,21
12871,12182,5
12884,12182,1
12008,12306,2
12009,12306,54
12010,12306,144
12018,12306,8
12019,12306,49
12020,12306,76
12022,12306,1
12023,12306,12
12025,12306,18
12027,12306,20
12028,12306,2
12031,12306,2
12033,12306,13
12035,12306,10
12041,12306,3
12043,12306,29
12046,12306,1
12047,12306,37
12052,12306,1
12053,12306,65
12054,12306,16
12056,12306,44
12059,12306,11
12061,12306,11
12062,12306,3
12064,12306,1
12065,12306,127
12066,12306,20
12067,12306,3
12071,12306,1
12074,12306,11
12076,12306,3
12077,12306,15
12083,12306,5
12084,12306,23
12085,12306,7
12086,12306,9
12087,12306,2
12090,12306,3
12092,12306,7
12093,12306,2
12094,12306,4
12110,12306,47
12118,12306,39
12120,12306,1
12121,12306,3
12122,12306,37
12123,12306,13
12134,12306,2
12137,12306,35
12138,12306,4
12140,12306,8
12143,12306,4
12144,12306,32
12148,12306,21
12149,12306,18
12150,12306,29
12151,12306,2
12153,12306,4
12154,12306,1
12156,12306,1
12157,12306,45
12158,12306,5
12159,12306,32
12160,12306,9
12166,12306,13
12167,12306,6
12168,12306,1
12169,12306,3
12170,12306,11
12175,12306,2
12180,12306,78
12182,12306,25
12183,12306,9
12184,12306,5
12185,12306,3
12186,12306,23
12187,12306,2
12188,12306,24
12189,12306,43
12193,12306,5
12196,12306,3
12198,12306,15
12202,12306,18
12203,12306,52
12204,12306,16
12205,12306,75
12206,12306,20
12207,12306,8
12208,12306,22
12209,12306,13
12210,12306,15
12211,12306,29
12222,12306,13
12302,12306,257
12303,12306,388
12304,12306,223
12305,12306,40
12307,12306,74
12308,12306,132
12309,12306,149
12803,12306,13
12822,12306,12
12828,12306,8
12831,12306,29
12833,12306,6
12835,12306,4
12850,12306,8
12859,12306,3
12863,12306,1
12866,12306,48
12871,12306,5
12884,12306,1
13459,12306,12
12009,12159,32
12010,12159,10
12018,12159,7
12019,12159,10
12020,12159,14
12023,12159,3
12025,12159,1
12027,12159,1
12033,12159,12
12035,12159,3
12041,12159,8
12043,12159,5
12045,12159,1
12046,12159,1
12047,12159,29
12052,12159,2
12053,12159,4
12054,12159,102
12056,12159,2
12059,12159,3
12061,12159,14
12062,12159,1
12065,12159,43
12066,12159,2
12067,12159,13
12074,12159,2
12077,12159,25
12083,12159,5
12084,12159,11
12085,12159,4
12087,12159,1
12090,12159,1
12093,12159,1
12094,12159,1
12110,12159,26
12118,12159,15
12121,12159,2
12122,12159,6
12123,12159,13
12134,12159,3
12137,12159,2
12138,12159,3
12140,12159,1
12143,12159,14
12144,12159,29
12147,12159,1
12148,12159,3
12149,12159,3
12153,12159,1
12154,12159,1
12157,12159,3
12158,12159,21
12168,12159,1
12180,12159,73
12182,12159,11
12184,12159,4
12185,12159,1
12186,12159,39
12188,12159,10
12189,12159,23
12193,12159,8
12196,12159,1
12198,12159,9
12202,12159,16
12203,12159,66
12204,12159,10
12205,12159,46
12206,12159,30
12207,12159,5
12208,12159,37
12209,12159,34
12210,12159,8
12211,12159,18
12222,12159,4
12302,12159,22
12303,12159,42
12304,12159,17
12305,12159,3
12306,12159,41
12307,12159,9
12308,12159,17
12309,12159,28
12803,12159,4
12822,12159,1
12828,12159,1
12831,12159,11
12835,12159,3
12859,12159,2
12866,12159,9
12871,12159,3
13459,12159,1
12008,12020,8
12009,12020,34
12010,12020,181
12018,12020,32
12019,12020,581
12022,12020,5
12023,12020,3
12025,12020,92
12027,12020,131
12028,12020,5
12033,12020,25
12040,12020,1
12041,12020,1
12043,12020,7
12046,12020,2
12047,12020,132
12052,12020,8
12053,12020,28
12054,12020,56
12056,12020,8
12057,12020,10
12059,12020,4
12061,12020,30
12062,12020,2
12063,12020,3
12065,12020,1116
12066,12020,8
12067,12020,6
12074,12020,130
12077,12020,19
12083,12020,7
12084,12020,21
12085,12020,2
12086,12020,17
12090,12020,24
12092,12020,1
12093,12020,3
12094,12020,20
12110,12020,144
12118,12020,413
12120,12020,2
12121,12020,16
12122,12020,3
12123,12020,25
12131,12020,1
12134,12020,32
12137,12020,8
12138,12020,14
12140,12020,3
12143,12020,10
12144,12020,35
12147,12020,3
12148,12020,134
12149,12020,1
12150,12020,4
12151,12020,55
12153,12020,2
12154,12020,39
12156,12020,3
12157,12020,2
12158,12020,18
12159,12020,28
12160,12020,1
12161,12020,1
12166,12020,6
12168,12020,8
12169,12020,1
12170,12020,145
12180,12020,192
12182,12020,65
12183,12020,11
12184,12020,7
12185,12020,12
12186,12020,23
12187,12020,1
12188,12020,125
12189,12020,105
12193,12020,4
12196,12020,6
12198,12020,30
12202,12020,13
