beta,size,network,seed,realization,times
0.5,0.8500000000000001,Albany,12123,18,"[10.7, 15.8, 21.7, 28.3, 31.5, 36.7, 48.3, 56.4, 75.8, 464.2]"
0.5,0.8500000000000001,Albany,12123,19,"[15.8, 22.0, 25.6, 29.6, 34.6, 44.6, 51.1, 59.8, 84.1, 251.9]"
0.5,0.8500000000000001,Albany,12123,20,"[26.7, 30.4, 33.7, 37.8, 42.7, 48.4, 54.9, 67.1, 104.4, 659.1]"
0.5,0.8500000000000001,Albany,12123,21,"[15.8, 24.0, 27.2, 34.4, 39.5, 47.9, 58.9, 67.4, 85.8, 743.9]"
0.5,0.8500000000000001,Albany,12123,22,"[20.3, 24.4, 28.4, 32.4, 38.2, 43.4, 50.9, 61.4, 81.7, 278.5]"
0.5,0.8500000000000001,Albany,12123,23,"[18.7, 23.2, 26.4, 31.6, 37.2, 42.9, 49.2, 60.4, 96.5, 303.8]"
0.5,0.8500000000000001,Albany,12123,24,"[6.3, 12.9, 16.5, 22.8, 27.4, 32.8, 39.6, 47.7, 68.5, 1145.8]"
0.5,0.8500000000000001,Albany,12123,25,"[26.2, 32.6, 36.9, 43.8, 50.1, 56.6, 64.9, 79.2, 103.5, 705.1]"
0.5,0.8500000000000001,Albany,12123,26,"[35.8, 40.1, 46.4, 54.1, 61.7, 66.7, 72.2, 81.2, 107.3, 413.0]"
0.5,0.8500000000000001,Albany,12123,27,"[13.5, 18.2, 24.1, 28.8, 34.0, 41.8, 49.4, 64.3, 82.1, 1007.2]"
0.5,0.8500000000000001,Albany,12123,28,"[28.7, 31.2, 34.9, 38.5, 41.5, 49.1, 57.8, 73.7, 101.4, 278.5]"
0.5,0.8500000000000001,Albany,12123,29,"[25.4, 29.0, 35.1, 38.8, 43.7, 47.3, 55.8, 70.4, 85.1, 504.2]"
0.5,0.9,Albany,12121,0,"[23.0, 26.4, 31.1, 36.3, 41.1, 45.4, 49.6, 55.0, 78.6, 252.6]"
0.5,0.9,Albany,12121,1,"[18.0, 24.6, 29.2, 32.7, 37.9, 43.4, 49.9, 62.6, 96.6, 387.4]"
0.5,0.9,Albany,12121,2,"[33.1, 38.6, 44.7, 48.1, 54.0, 59.4, 68.4, 85.3, 104.2, 1078.6]"
0.5,0.9,Albany,12121,3,"[7.5, 12.0, 13.9, 18.5, 23.9, 30.1, 37.7, 51.0, 69.5, 196.9]"
0.5,0.9,Albany,12121,4,"[13.0, 18.7, 21.0, 23.6, 29.6, 34.6, 40.7, 54.0, 96.0, 206.2]"
0.5,0.9,Albany,12121,5,"[23.8, 27.4, 31.2, 36.9, 43.1, 46.4, 56.4, 71.2, 93.1, 477.4]"
0.5,0.9,Albany,12121,6,"[38.9, 44.0, 45.8, 49.9, 55.4, 62.4, 66.9, 80.3, 99.9, 172.2]"
0.5,0.9,Albany,12121,7,"[22.0, 26.7, 29.3, 32.6, 35.4, 40.7, 48.5, 59.0, 88.8, 291.8]"
0.5,0.9,Albany,12121,8,"[64.6, 68.1, 71.2, 74.8, 78.5, 83.6, 91.2, 99.4, 121.0, 321.5]"
0.5,0.9,Albany,12121,9,"[84.6, 88.5, 91.5, 95.5, 99.1, 102.3, 106.7, 117.2, 146.2, 1678.1]"
0.5,0.9,Albany,12121,10,"[34.0, 39.4, 43.8, 49.7, 53.5, 58.3, 63.9, 75.9, 93.7, 382.0]"
0.5,0.9,Albany,12121,11,"[42.4, 48.8, 53.4, 57.1, 59.6, 65.1, 71.2, 79.7, 108.4, 523.4]"
0.5,0.9,Albany,12121,12,"[34.2, 37.2, 40.7, 43.6, 48.2, 50.0, 55.4, 66.3, 92.9, 297.3]"
0.5,0.9,Albany,12121,13,"[47.3, 52.6, 56.4, 60.4, 64.4, 73.1, 84.9, 100.0, 122.8, 217.7]"
0.5,0.9,Albany,12121,14,"[29.8, 33.0, 36.1, 39.5, 43.0, 49.5, 61.2, 74.8, 98.8, 295.9]"
0.5,0.9,Albany,12121,15,"[90.0, 94.1, 97.4, 101.8, 109.2, 117.7, 126.8, 137.9, 163.7, 370.9]"
0.5,0.9,Albany,12121,16,"[24.0, 28.6, 31.7, 35.5, 41.2, 48.4, 54.2, 67.5, 88.5, 320.9]"
0.5,0.9,Albany,12121,17,"[25.8, 29.5, 33.8, 35.9, 38.8, 47.9, 57.4, 67.6, 92.1, 239.6]"
0.5,0.9,Albany,12121,18,"[69.7, 73.6, 78.0, 82.4, 84.6, 88.2, 98.1, 109.8, 134.6, 710.2]"
0.5,0.9,Albany,12121,19,"[31.2, 35.1, 40.8, 44.3, 46.5, 50.5, 59.9, 77.7, 99.0, 638.7]"
0.5,0.9,Albany,12121,20,"[53.2, 60.5, 65.3, 68.1, 74.7, 81.7, 93.2, 107.4, 130.0, 395.7]"
0.5,0.9,Albany,12121,21,"[35.7, 42.0, 48.5, 52.0, 55.0, 58.3, 62.9, 75.9, 98.0, 421.3]"
0.5,0.9,Albany,12121,22,"[30.0, 39.6, 42.9, 46.2, 53.8, 59.4, 67.7, 78.6, 101.6, 291.8]"
0.5,0.9,Albany,12121,23,"[17.1, 22.9, 28.2, 32.1, 36.2, 41.9, 49.0, 56.9, 79.6, 409.4]"
0.5,0.9,Albany,12121,24,"[20.8, 26.2, 29.5, 34.7, 40.9, 45.2, 52.0, 62.8, 104.0, 577.3]"
0.5,0.9,Albany,12121,25,"[19.3, 23.0, 29.0, 33.7, 39.5, 44.1, 52.0, 66.1, 95.7, 390.7]"
0.5,0.9,Albany,12121,26,"[31.4, 38.1, 43.0, 47.1, 52.8, 57.7, 69.7, 76.1, 95.9, 256.9]"
0.5,0.9,Albany,12121,27,"[38.6, 42.5, 47.8, 51.5, 56.0, 60.2, 67.3, 82.8, 104.0, 595.0]"
0.5,0.9,Albany,12121,28,"[37.0, 41.1, 45.6, 48.4, 54.4, 58.7, 69.9, 81.3, 114.8, 739.7]"
0.5,0.9,Albany,12121,29,"[33.0, 37.6, 41.0, 45.1, 51.1, 54.4, 59.9, 70.2, 91.0, 477.5]"
0.5,0.9,Albany,12084,0,"[19.8, 23.6, 28.0, 33.3, 36.6, 44.1, 54.4, 67.4, 100.4, 541.5]"
0.5,0.9,Albany,12084,1,"[14.0, 17.9, 20.5, 23.3, 31.5, 40.2, 56.2, 66.2, 87.5, 356.5]"
0.5,0.9,Albany,12084,2,"[17.4, 21.1, 25.8, 30.1, 35.0, 42.9, 49.4, 61.6, 75.2, 818.8]"
0.5,0.9,Albany,12084,3,"[22.9, 25.8, 30.9, 34.6, 36.4, 42.8, 53.5, 67.2, 99.5, 290.3]"
0.5,0.9,Albany,12084,4,"[24.7, 30.2, 32.3, 35.2, 39.3, 43.9, 48.3, 56.9, 84.1, 350.4]"
0.5,0.9,Albany,12084,5,"[18.9, 25.2, 32.0, 36.4, 38.8, 45.4, 53.2, 64.4, 83.3, 539.0]"
0.5,0.9,Albany,12084,6,"[9.4, 15.4, 19.9, 23.5, 29.2, 35.7, 42.0, 55.8, 80.6, 532.6]"
0.5,0.9,Albany,12084,7,"[10.1, 15.5, 20.0, 25.1, 27.3, 33.2, 37.0, 44.9, 74.2, 462.6]"
0.5,0.9,Albany,12084,8,"[11.6, 16.2, 18.8, 21.8, 28.0, 32.1, 38.4, 48.7, 65.6, 372.2]"
0.5,0.9,Albany,12084,9,"[21.4, 28.3, 31.3, 34.2, 37.2, 41.2, 51.4, 61.4, 81.3, 847.4]"
0.5,0.9,Albany,12084,10,"[13.8, 20.6, 23.7, 27.2, 30.8, 42.6, 54.0, 63.0, 92.5, 349.1]"
0.5,0.9,Albany,12084,11,"[31.0, 37.7, 43.2, 48.1, 52.1, 58.3, 64.2, 75.1, 106.4, 343.2]"
0.5,0.9,Albany,12084,12,"[15.3, 20.4, 25.3, 28.5, 32.0, 38.7, 47.9, 57.5, 80.7, 996.5]"
0.5,0.9,Albany,12084,13,"[11.2, 16.5, 22.1, 25.0, 32.2, 36.3, 46.3, 60.7, 84.0, 285.3]"
0.5,0.9,Albany,12084,14,"[32.8, 35.2, 39.5, 43.3, 47.5, 55.5, 63.7, 78.1, 98.8, 350.8]"
0.5,0.9,Albany,12084,15,"[20.5, 24.9, 28.5, 32.7, 40.4, 48.6, 55.4, 63.7, 75.9, 174.0]"
0.5,0.9,Albany,12084,16,"[14.2, 18.9, 24.9, 29.5, 35.5, 42.9, 51.6, 62.2, 84.0, 448.4]"
0.5,0.9,Albany,12084,17,"[21.5, 26.6, 31.2, 36.7, 42.4, 48.7, 60.3, 78.5, 95.6, 311.0]"
0.5,0.9,Albany,12084,18,"[18.7, 25.8, 32.5, 36.7, 42.4, 48.9, 59.0, 80.3, 96.9, 388.0]"
0.5,0.9,Albany,12084,19,"[15.4, 18.3, 21.9, 24.4, 29.0, 33.1, 39.2, 50.0, 68.8, 583.5]"
0.5,0.9,Albany,12084,20,"[43.7, 47.7, 50.2, 53.9, 59.7, 67.2, 73.0, 82.2, 111.6, 348.8]"
0.5,0.9,Albany,12084,21,"[13.6, 17.6, 21.5, 25.4, 28.9, 34.7, 44.9, 60.4, 91.0, 315.4]"
0.5,0.9,Albany,12084,22,"[11.4, 19.3, 21.9, 25.8, 31.4, 36.7, 47.3, 59.6, 81.0, 214.4]"
0.5,0.9,Albany,12084,23,"[17.2, 22.0, 26.6, 32.8, 37.7, 43.7, 52.6, 63.6, 87.2, 300.7]"
0.5,0.9,Albany,12084,24,"[9.1, 11.9, 16.3, 20.9, 25.5, 29.3, 36.7, 48.7, 67.1, 565.3]"
0.5,0.9,Albany,12084,25,"[8.8, 15.8, 22.2, 26.7, 30.9, 37.5, 47.1, 56.3, 77.7, 327.3]"
0.5,0.9,Albany,12084,26,"[8.9, 13.3, 18.2, 22.0, 26.5, 33.2, 39.1, 47.8, 73.1, 421.9]"
0.5,0.9,Albany,12084,27,"[44.7, 48.7, 52.6, 58.2, 63.6, 71.9, 84.3, 92.5, 109.3, 301.5]"
0.5,0.9,Albany,12084,28,"[16.4, 19.9, 23.6, 26.8, 31.6, 34.9, 47.0, 58.0, 88.1, 1618.8]"
0.5,0.9,Albany,12084,29,"[19.6, 25.1, 27.6, 31.5, 35.0, 41.8, 49.7, 62.6, 71.2, 191.3]"
0.5,0.9,Albany,12010,0,"[17.1, 21.7, 24.7, 28.9, 32.0, 39.0, 46.3, 56.3, 76.7, 215.0]"
0.5,0.9,Albany,12010,1,"[9.8, 14.5, 18.5, 21.2, 25.5, 31.0, 36.0, 43.0, 74.1, 494.9]"
0.5,0.9,Albany,12010,2,"[14.2, 19.0, 23.8, 27.7, 33.1, 37.3, 40.8, 53.7, 78.4, 827.0]"
0.5,0.9,Albany,12010,3,"[15.4, 21.2, 24.8, 28.1, 31.2, 36.8, 44.5, 53.7, 79.0, 614.7]"
0.5,0.9,Albany,12010,4,"[17.7, 22.6, 27.1, 33.0, 37.5, 43.0, 50.6, 60.9, 79.5, 1568.1]"
0.5,0.9,Albany,12010,5,"[8.2, 14.3, 19.0, 24.0, 33.1, 38.7, 45.0, 56.1, 83.3, 204.6]"
0.5,0.9,Albany,12010,6,"[11.3, 15.5, 18.9, 22.4, 29.6, 35.4, 42.4, 53.0, 68.6, 138.1]"
0.5,0.9,Albany,12010,7,"[12.5, 15.5, 18.1, 20.9, 25.6, 31.8, 39.6, 51.8, 64.6, 741.9]"
0.5,0.9,Albany,12010,8,"[14.7, 17.1, 19.9, 23.9, 27.0, 31.7, 37.6, 49.5, 67.2, 794.2]"
0.5,0.9,Albany,12010,9,"[22.5, 27.6, 30.3, 35.2, 39.9, 45.7, 54.4, 73.9, 108.9, 280.7]"
0.5,0.9,Albany,12010,10,"[21.7, 26.1, 28.4, 31.1, 38.4, 44.6, 51.7, 67.5, 86.4, 505.4]"
0.5,0.9,Albany,12010,11,"[27.7, 31.7, 36.6, 40.2, 44.2, 47.0, 51.6, 59.6, 94.0, 281.0]"
0.5,0.9,Albany,12010,12,"[11.3, 14.2, 18.4, 22.2, 24.3, 27.8, 32.5, 47.3, 71.7, 348.1]"
0.5,0.9,Albany,12010,13,"[16.1, 19.8, 24.1, 28.1, 33.2, 39.1, 49.1, 63.2, 112.1, 775.4]"
0.5,0.9,Albany,12010,14,"[20.1, 23.2, 29.5, 33.6, 39.1, 44.8, 53.1, 68.5, 99.3, 202.5]"
0.5,0.9,Albany,12010,15,"[13.8, 18.8, 23.6, 26.7, 29.6, 35.4, 46.7, 63.1, 98.1, 378.4]"
0.5,0.9,Albany,12010,16,"[11.9, 14.4, 19.3, 25.2, 29.1, 35.6, 40.6, 49.7, 67.0, 519.1]"
0.5,0.9,Albany,12010,17,"[9.2, 15.1, 17.7, 20.6, 24.0, 28.9, 33.3, 42.5, 62.6, 763.7]"
0.5,0.9,Albany,12010,18,"[10.7, 16.7, 21.2, 23.8, 29.0, 34.2, 40.8, 54.2, 90.8, 875.4]"
0.5,0.9,Albany,12010,19,"[23.6, 29.6, 33.0, 35.9, 41.0, 50.3, 55.7, 64.6, 79.7, 337.7]"
0.5,0.9,Albany,12010,20,"[25.3, 28.8, 33.4, 37.8, 42.1, 49.1, 55.9, 66.9, 102.0, 402.2]"
0.5,0.9,Albany,12010,21,"[11.0, 17.3, 22.0, 27.3, 31.1, 35.2, 41.1, 53.9, 74.7, 238.0]"
0.5,0.9,Albany,12010,22,"[12.4, 18.0, 20.3, 23.3, 27.4, 34.0, 40.6, 47.7, 74.5, 1375.7]"
0.5,0.9,Albany,12010,23,"[16.6, 19.7, 22.5, 25.5, 27.7, 31.7, 42.0, 49.1, 76.9, 258.1]"
0.5,0.9,Albany,12010,24,"[16.3, 21.5, 25.4, 28.6, 35.1, 39.4, 43.0, 56.9, 75.7, 786.5]"
0.5,0.9,Albany,12010,25,"[20.8, 24.3, 26.7, 33.3, 40.1, 48.4, 52.7, 61.9, 91.2, 307.4]"
0.5,0.9,Albany,12010,26,"[12.8, 16.9, 20.1, 24.3, 28.9, 32.0, 43.9, 56.6, 88.9, 324.2]"
0.5,0.9,Albany,12010,27,"[11.1, 14.8, 17.9, 23.0, 28.8, 36.7, 46.3, 55.7, 74.5, 212.8]"
0.5,0.9,Albany,12010,28,"[22.1, 24.8, 30.9, 33.2, 36.1, 43.6, 48.8, 57.7, 88.6, 651.2]"
0.5,0.9,Albany,12010,29,"[11.7, 15.9, 17.3, 22.5, 26.4, 30.6, 39.5, 56.7, 78.2, 192.2]"
0.5,0.9,Albany,12059,0,"[41.1, 44.5, 46.4, 49.9, 53.4, 58.8, 66.9, 78.3, 105.3, 467.3]"
0.5,0.9,Albany,12059,1,"[11.0, 16.4, 22.0, 29.8, 38.2, 41.8, 49.2, 55.2, 85.6, 441.9]"
0.5,0.9,Albany,12059,2,"[105.2, 113.0, 114.8, 117.5, 121.1, 124.5, 129.4, 138.8, 161.5, 495.5]"
0.5,0.9,Albany,12059,3,"[14.5, 20.8, 26.9, 29.8, 33.5, 39.0, 44.9, 57.2, 85.7, 607.0]"
0.5,0.9,Albany,12059,4,"[30.7, 36.2, 40.6, 44.0, 47.6, 52.0, 61.2, 77.0, 89.4, 764.4]"
0.5,0.9,Albany,12059,5,"[17.2, 22.2, 25.2, 31.1, 34.4, 38.9, 47.0, 57.8, 94.5, 714.2]"
0.5,0.9,Albany,12059,6,"[25.9, 30.4, 35.9, 39.4, 43.6, 46.4, 54.2, 67.0, 83.1, 652.5]"
0.5,0.9,Albany,12059,7,"[46.3, 50.4, 54.1, 57.9, 62.2, 67.6, 73.1, 80.1, 105.2, 492.6]"
0.5,0.9,Albany,12059,8,"[34.2, 39.6, 43.0, 46.1, 48.5, 54.2, 59.4, 69.8, 97.4, 531.1]"
0.5,0.9,Albany,12059,9,"[77.4, 84.6, 87.6, 90.9, 96.6, 102.5, 112.0, 119.6, 133.7, 245.5]"
0.5,0.9,Albany,12059,10,"[75.5, 81.8, 85.6, 89.3, 93.5, 100.5, 106.0, 115.9, 131.5, 505.5]"
0.5,0.9,Albany,12059,11,"[42.4, 48.1, 52.4, 56.2, 60.7, 64.8, 73.2, 84.8, 115.2, 408.7]"
0.5,0.9,Albany,12059,12,"[18.3, 21.4, 25.5, 29.1, 38.2, 44.3, 50.2, 63.7, 80.7, 176.8]"
0.5,0.9,Albany,12059,13,"[39.6, 49.0, 53.6, 57.9, 60.5, 62.5, 67.8, 85.2, 106.4, 571.6]"
0.5,0.9,Albany,12059,14,"[53.6, 57.7, 62.4, 66.8, 70.6, 75.4, 81.9, 91.5, 104.2, 525.8]"
0.5,0.9,Albany,12059,15,"[30.2, 36.2, 39.8, 42.7, 48.8, 54.1, 59.9, 77.3, 97.9, 453.9]"
0.5,0.9,Albany,12059,16,"[24.8, 29.2, 33.4, 37.1, 42.7, 47.7, 55.8, 66.9, 98.8, 2137.1]"
0.5,0.9,Albany,12059,17,"[22.8, 27.8, 31.7, 35.2, 39.5, 44.8, 53.0, 66.2, 104.3, 287.4]"
0.5,0.9,Albany,12059,18,"[18.5, 23.7, 28.1, 31.8, 36.1, 42.5, 47.5, 53.0, 68.6, 1133.7]"
0.5,0.9,Albany,12059,19,"[63.4, 68.2, 72.9, 77.2, 82.3, 88.2, 95.3, 105.6, 147.7, 375.8]"
0.5,0.9,Albany,12059,20,"[27.1, 34.6, 37.9, 43.1, 45.2, 52.3, 60.1, 70.2, 102.6, 555.4]"
0.5,0.9,Albany,12059,21,"[19.4, 25.3, 28.0, 31.9, 35.7, 39.7, 44.4, 50.4, 84.1, 314.9]"
0.5,0.9,Albany,12059,22,"[30.6, 36.6, 41.2, 42.9, 46.3, 50.9, 54.4, 61.4, 84.4, 570.2]"
0.5,0.9,Albany,12059,23,"[34.1, 36.8, 39.5, 44.1, 49.8, 53.0, 57.9, 70.9, 85.8, 520.2]"
0.5,0.9,Albany,12059,24,"[34.6, 38.9, 44.0, 47.7, 50.8, 54.9, 59.8, 67.9, 99.8, 796.9]"
0.5,0.9,Albany,12059,25,"[17.3, 21.1, 24.4, 29.5, 37.3, 48.3, 54.2, 63.8, 83.8, 300.8]"
0.5,0.9,Albany,12059,26,"[24.5, 28.4, 30.3, 34.0, 40.0, 46.4, 55.9, 67.4, 97.4, 550.5]"
0.5,0.9,Albany,12059,27,"[30.1, 35.3, 41.3, 45.7, 50.3, 57.7, 68.0, 78.2, 96.0, 336.2]"
0.5,0.9,Albany,12059,28,"[21.8, 25.4, 30.5, 34.3, 37.2, 42.1, 46.8, 54.6, 80.1, 157.5]"
0.5,0.9,Albany,12059,29,"[18.5, 23.4, 26.5, 29.6, 39.4, 47.6, 56.1, 68.4, 96.9, 408.4]"
0.5,0.9,Albany,12822,0,"[19.5, 24.2, 28.6, 32.2, 36.7, 45.1, 49.6, 60.0, 74.2, 386.1]"
0.5,0.9,Albany,12822,1,"[17.1, 23.5, 26.6, 30.3, 34.6, 41.8, 54.0, 65.0, 96.4, 2257.6]"
0.5,0.9,Albany,12822,2,"[11.9, 17.1, 21.4, 27.9, 32.5, 37.5, 50.3, 67.3, 91.2, 296.8]"
0.5,0.9,Albany,12822,3,"[15.0, 19.5, 24.5, 29.4, 38.1, 42.7, 50.6, 64.1, 80.5, 193.6]"
0.5,0.9,Albany,12822,4,"[11.4, 14.2, 18.2, 20.5, 23.4, 30.9, 41.1, 54.1, 96.2, 506.3]"
0.5,0.9,Albany,12822,5,"[19.3, 22.9, 25.6, 29.6, 34.2, 39.3, 56.4, 69.7, 85.3, 383.4]"
0.5,0.9,Albany,12822,6,"[18.9, 22.8, 25.8, 28.1, 31.7, 38.5, 46.9, 64.7, 94.4, 303.9]"
0.5,0.9,Albany,12822,7,"[36.7, 40.3, 45.0, 49.4, 52.7, 55.9, 61.6, 69.3, 89.8, 254.2]"
0.5,0.9,Albany,12822,8,"[67.1, 72.0, 74.7, 80.3, 85.8, 90.8, 100.6, 114.6, 145.2, 271.8]"
0.5,0.9,Albany,12822,9,"[37.4, 40.9, 44.6, 49.9, 55.2, 59.8, 68.5, 75.2, 95.2, 525.0]"
0.5,0.9,Albany,12822,10,"[8.9, 12.9, 16.9, 21.4, 29.2, 36.0, 43.2, 53.3, 69.3, 618.0]"
0.5,0.9,Albany,12822,11,"[9.9, 14.9, 18.0, 21.7, 27.3, 32.7, 41.0, 52.3, 81.4, 302.5]"
0.5,0.9,Albany,12822,12,"[30.7, 35.1, 40.0, 44.1, 47.7, 53.2, 61.1, 70.7, 120.7, 674.1]"
0.5,0.9,Albany,12822,13,"[17.8, 22.1, 24.4, 27.5, 32.0, 36.4, 43.2, 54.1, 86.8, 253.2]"
0.5,0.9,Albany,12822,14,"[34.9, 41.2, 45.5, 49.3, 56.9, 60.9, 68.2, 78.5, 114.0, 746.4]"
0.5,0.9,Albany,12822,15,"[50.9, 55.3, 60.0, 65.3, 71.3, 76.5, 83.0, 93.0, 109.7, 1338.7]"
0.5,0.9,Albany,12822,16,"[51.3, 55.6, 58.6, 61.1, 65.8, 73.6, 77.4, 90.8, 109.4, 415.2]"
0.5,0.9,Albany,12822,17,"[13.8, 18.1, 22.4, 28.6, 37.5, 44.2, 52.0, 64.9, 91.6, 324.8]"
0.5,0.9,Albany,12822,18,"[32.3, 37.9, 42.4, 44.6, 49.0, 53.6, 66.6, 77.8, 94.1, 277.5]"
0.5,0.9,Albany,12822,19,"[13.5, 21.0, 24.7, 27.5, 31.6, 36.8, 47.0, 55.2, 89.4, 719.0]"
0.5,0.9,Albany,12822,20,"[23.8, 28.1, 31.6, 36.2, 41.0, 46.2, 54.5, 65.4, 93.8, 343.6]"
0.5,0.9,Albany,12822,21,"[15.5, 20.0, 24.9, 29.6, 35.2, 41.2, 48.5, 56.1, 81.4, 312.5]"
0.5,0.9,Albany,12822,22,"[29.7, 33.6, 37.6, 45.4, 47.8, 54.7, 59.9, 69.9, 89.2, 357.3]"
0.5,0.9,Albany,12822,23,"[9.9, 14.4, 17.3, 21.9, 27.8, 32.4, 39.8, 51.0, 72.8, 913.5]"
0.5,0.9,Albany,12822,24,"[17.4, 23.0, 26.9, 30.9, 36.0, 43.8, 50.4, 62.9, 85.1, 384.0]"
0.5,0.9,Albany,12822,25,"[20.2, 24.3, 27.8, 32.3, 34.8, 41.2, 49.1, 61.9, 88.9, 536.7]"
0.5,0.9,Albany,12822,26,"[24.4, 30.2, 34.9, 37.1, 40.5, 45.3, 50.1, 63.1, 86.7, 222.2]"
0.5,0.9,Albany,12822,27,"[13.1, 20.0, 23.7, 26.4, 30.7, 37.9, 46.4, 57.4, 83.5, 442.0]"
0.5,0.9,Albany,12822,28,"[63.5, 68.9, 72.8, 77.1, 84.3, 88.6, 102.6, 109.5, 136.1, 938.4]"
0.5,0.9,Albany,12822,29,"[43.6, 49.1, 51.7, 55.2, 61.9, 67.7, 72.4, 85.6, 104.8, 1000.5]"
0.5,0.9,Albany,12193,0,"[58.8, 72.2, 78.6, 81.0, 83.6, 87.9, 93.4, 102.0, 113.7, 315.5]"
0.5,0.9,Albany,12193,1,"[21.7, 28.9, 32.6, 35.5, 40.0, 45.9, 51.1, 61.5, 75.2, 154.1]"
0.5,0.9,Albany,12193,2,"[26.4, 31.9, 34.9, 38.1, 42.3, 48.0, 63.7, 72.9, 90.6, 582.5]"
0.5,0.9,Albany,12193,3,"[16.0, 19.4, 24.3, 27.7, 31.3, 37.9, 44.0, 54.5, 73.6, 476.9]"
0.5,0.9,Albany,12193,4,"[83.7, 96.4, 102.3, 107.3, 112.2, 116.8, 123.2, 130.8, 155.0, 286.8]"
0.5,0.9,Albany,12193,5,"[22.5, 28.3, 33.1, 35.7, 41.1, 45.1, 49.3, 60.1, 77.4, 271.0]"
0.5,0.9,Albany,12193,6,"[28.2, 33.3, 36.7, 39.1, 43.5, 46.0, 52.9, 58.8, 83.9, 854.7]"
0.5,0.9,Albany,12193,7,"[25.7, 32.0, 35.4, 37.9, 41.6, 47.7, 52.2, 71.3, 91.4, 377.8]"
0.5,0.9,Albany,12193,8,"[27.2, 31.9, 36.1, 40.6, 47.3, 51.3, 56.4, 66.8, 85.8, 336.7]"
0.5,0.9,Albany,12193,9,"[28.4, 31.7, 36.1, 40.7, 46.8, 51.2, 55.8, 68.1, 94.9, 240.4]"
0.5,0.9,Albany,12193,10,"[38.2, 42.2, 45.1, 49.1, 52.3, 57.8, 62.4, 74.6, 112.3, 359.8]"
0.5,0.9,Albany,12193,11,"[35.4, 40.9, 43.5, 47.7, 51.9, 58.8, 67.9, 79.6, 90.0, 763.1]"
0.5,0.9,Albany,12193,12,"[25.2, 30.1, 35.0, 39.0, 42.8, 50.5, 56.4, 66.7, 89.9, 354.7]"
0.5,0.9,Albany,12193,13,"[11.1, 15.3, 18.5, 21.8, 25.8, 31.2, 39.9, 51.6, 74.5, 602.4]"
0.5,0.9,Albany,12193,14,"[57.1, 63.4, 65.0, 67.5, 70.7, 77.1, 83.0, 93.5, 110.8, 304.3]"
0.5,0.9,Albany,12193,15,"[33.1, 40.4, 43.3, 46.2, 53.5, 57.7, 62.6, 73.0, 94.6, 599.4]"
0.5,0.9,Albany,12193,16,"[33.0, 37.6, 40.3, 43.0, 48.4, 57.3, 67.1, 88.7, 114.9, 540.7]"
0.5,0.9,Albany,12193,17,"[40.6, 47.1, 52.0, 56.1, 59.5, 65.8, 68.9, 76.0, 109.0, 306.2]"
0.5,0.9,Albany,12193,18,"[24.4, 30.9, 34.8, 40.1, 42.7, 48.0, 54.7, 67.6, 91.8, 447.8]"
0.5,0.9,Albany,12193,19,"[20.7, 25.0, 30.7, 36.1, 42.7, 52.1, 59.6, 69.2, 114.9, 433.7]"
0.5,0.9,Albany,12193,20,"[21.1, 27.4, 31.4, 36.1, 41.0, 46.9, 53.2, 61.6, 76.2, 332.2]"
0.5,0.9,Albany,12193,21,"[47.8, 54.5, 59.2, 64.3, 68.2, 72.5, 78.8, 91.0, 119.2, 873.8]"
0.5,0.9,Albany,12193,22,"[27.1, 33.6, 37.4, 42.2, 45.5, 51.4, 57.1, 65.8, 95.4, 384.4]"
0.5,0.9,Albany,12193,23,"[34.5, 44.5, 50.1, 51.9, 56.5, 61.4, 69.7, 78.7, 106.2, 278.6]"
0.5,0.9,Albany,12193,24,"[17.5, 21.1, 24.3, 28.9, 32.8, 35.7, 44.6, 57.8, 90.0, 472.0]"
0.5,0.9,Albany,12193,25,"[39.8, 45.9, 50.8, 55.4, 59.6, 63.0, 67.9, 81.9, 109.2, 302.5]"
0.5,0.9,Albany,12193,26,"[15.4, 21.7, 27.1, 29.4, 32.9, 38.5, 43.2, 51.4, 69.6, 521.8]"
0.5,0.9,Albany,12193,27,"[36.5, 41.3, 46.8, 50.9, 54.4, 58.9, 64.5, 77.6, 98.2, 396.0]"
0.5,0.9,Albany,12193,28,"[29.8, 34.5, 38.0, 43.8, 46.1, 49.8, 56.7, 65.4, 89.8, 538.4]"
0.5,0.9,Albany,12193,29,"[37.7, 41.1, 46.2, 51.6, 56.8, 65.7, 74.3, 88.2, 106.3, 261.0]"
0.5,0.9,Albany,12186,0,"[22.7, 26.0, 28.4, 31.0, 33.9, 40.4, 52.5, 69.2, 94.1, 588.4]"
0.5,0.9,Albany,12186,1,"[51.5, 56.8, 59.5, 62.7, 68.6, 74.5, 79.7, 87.8, 107.6, 389.4]"
0.5,0.9,Albany,12186,2,"[35.3, 38.6, 42.0, 46.0, 51.1, 54.3, 64.4, 80.7, 92.7, 490.3]"
0.5,0.9,Albany,12186,3,"[29.7, 36.4, 39.0, 43.5, 45.5, 51.6, 56.2, 61.8, 84.2, 347.5]"
0.5,0.9,Albany,12186,4,"[22.9, 27.8, 31.4, 34.9, 38.8, 44.7, 51.6, 64.3, 79.4, 241.2]"
0.5,0.9,Albany,12186,5,"[35.3, 38.4, 42.4, 44.9, 48.4, 52.4, 60.6, 68.3, 103.6, 689.7]"
